,Time,Raw Data (mV),Averaged data (20 samples)
,1.74331293,-1.687674,0.4136783565
,1.7439796,5.392621,0.4618976215
,1.74464628,-0.5462813,0.0788903215
,1.74531295,0.9674367,0.3030487865
,1.74597962,1.596118,0.3981139515
,1.74664629,1.852473,0.2078310515
,1.74731297,0.7141331,0.0872829665
,1.74797964,-5.319376,0.1712088615
,1.74864631,3.686636,0.5307169115
,1.74931298,2.124088,0.0991852115
,1.74997965,-2.847377,-0.000610303499999981
,1.75064633,0.09155553,0.2810755465
,1.751313,1.007111,0.09033487
,1.75197967,-0.3540147,-0.00442510999999999
,1.75264634,-3.18308,-0.056001375
,1.75331301,0.9857478,0.05783264
,1.75397969,1.895199,-0.1600695
,1.75464636,-2.743614,-0.35737165
,1.75531303,1.571703,-0.108951
,1.7559797,3.070162,-0.329905
,1.75664637,-0.7232887,-0.63432715
,1.75731305,-2.267525,-0.507827915
,1.75797972,3.936888,-0.433515355
,1.75864639,2.86874,-0.782799705
,1.75931306,-2.20954,-1.000854455
,1.75997973,-0.5584887,-0.820337455
,1.76064641,2.392651,-0.85497597
,1.76131308,1.870785,-1.15192107
,1.76197975,-4.943998,-1.26697587
,1.76264642,0.1281777,-0.990173015
,1.76331309,2.78634,-1.1540574
,1.76397977,-3.723258,-1.3850825
,1.76464644,-0.8880886,-1.19342627
,1.76531311,-1.38554,-1.33045439
,1.76597978,-0.9063997,-1.42735069
,1.76664645,-3.372295,-1.499221805
,1.76731313,-2.050844,-1.422010005
,1.7679798,2.224799,-1.550798105
,1.76864647,-2.847377,-1.953337255
,1.76931314,-3.018281,-1.627857355
,1.76997981,1.806696,-1.688131405
,1.77064649,-0.7812738,-2.126377205
,1.77131316,-3.048799,-2.166356465
,1.77197983,-1.492355,-2.144383165
,1.7726465,1.4008,-2.265083865
,1.77331317,-1.251259,-2.730643765
,1.77397985,-3.546251,-2.778557815
,1.77464652,-0.430311,-2.722861515
,1.77531319,0.5920591,-3.091219915
,1.77597986,-3.14951,-3.25266282
,1.77664653,-1.834162,-3.18094432
,1.77731321,0.1098666,-3.35032207
,1.77797988,-3.628651,-3.5499131
,1.77864655,-3.323466,-3.4897916
,1.77931322,-2.343822,-3.28989535
,1.77997989,-1.828059,-3.5015412
,1.78064657,-4.626606,-3.6567278
,1.78131324,-5.825984,-3.5813471
,1.78197991,3.662221,-3.64558855
,1.78264658,-4.223762,-4.3368326
,1.78331325,-6.95822,-4.2918178
,1.78397993,-1.580859,-4.2078919
,1.7846466,-2.609333,-4.5483259
,1.78531327,-3.906369,-4.69618805
,1.78597994,-7.910398,-4.76744875
,1.78664661,-2.20954,-4.61363545
,1.78731329,-2.432325,-4.9314857
,1.78797996,-7.797479,-5.06759825
,1.78864663,-2.636799,-4.90142495
,1.7893133,-1.71514,-5.26718925
,1.78997997,-5.221717,-5.4715107
,1.79064665,-3.881954,-5.5938899
,1.79131332,-2.426221,-5.81408095
,1.79197999,0.674459,-6.0975979
,1.79264666,-6.576739,-6.4601578
,1.79331333,-4.931791,-6.27079045
,1.79398001,-3.118992,-6.51921115
,1.79464668,-7.110813,-6.7384866
,1.79531335,-10.16266,-6.46641405
,1.79598002,-3.323466,-6.2823876
,1.79664669,-5.279702,-6.53660675
,1.79731337,-8.389539,-6.6446423
,1.79798004,-5.566576,-6.56041115
,1.79864671,-5.331583,-6.68629995
,1.79931338,-4.834132,-6.8768881
,1.79998005,-8.566545,-6.97393695
,1.80064673,-5.154576,-6.88024515
,1.8013134,-4.474013,-7.15659035
,1.80198007,-9.952085,-7.40150135
,1.80264674,-5.801569,-7.34931475
,1.80331341,-7.669301,-7.7602463
,1.80398009,-8.285775,-7.90108925
,1.80464676,-8.09656,-7.92535145
,1.80531343,-6.576739,-7.98608325
,1.8059801,-2.789392,-8.2076478
,1.80664677,-9.900205,-8.6811422
,1.80731345,-7.504501,-8.4635452
,1.80798012,-1.669362,-8.62788715
,1.80864679,-6.482131,-9.20819655
,1.80931346,-8.407849,-9.2008721
,1.80998013,-7.440413,-9.18469725
,1.81064681,-6.704916,-9.3353061
,1.81131348,-8.084352,-9.5886098
,1.81198015,-9.143346,-9.6180602
,1.81264682,-6.775109,-9.63530315
,1.81331349,-6.692709,-9.8455757
,1.81398017,-10.68148,-9.9519327
,1.81464684,-9.372233,-9.8951682
,1.81531351,-8.908353,-10.09582755
,1.81598018,-14.0202,-10.1152068
,1.81664685,-10.48616,-9.8176515
,1.81731353,-8.771019,-9.929502
,1.8179802,-9.311196,-10.16205305
,1.81864687,-11.00803,-10.22492125
,1.81931354,-12.25928,-10.1483196
,1.81998021,-5.548265,-10.1886041
,1.82064689,-10.79134,-10.70818185
,1.82131356,-13.27555,-10.69063385
,1.82198023,-6.335642,-10.60319835
,1.8226469,-8.084352,-11.10782175
,1.82331357,-10.45259,-11.31839965
,1.82398025,-11.77099,-11.46244715
,1.82464692,-8.67336,-11.47984265
,1.82531359,-9.488205,-11.79448865
,1.82598026,-10.98056,-11.9736324
,1.82664693,-8.819849,-11.86590205
,1.82731361,-9.54619,-12.1443836
,1.82798028,-13.38542,-12.3661006
,1.82864695,-9.295938,-12.16101615
,1.82931362,-8.069094,-12.42576425
,1.82998029,-12.72317,-12.65556855
,1.83064697,-13.42204,-12.65678905
,1.83131364,-10.56856,-12.55165255
,1.83198031,-9.475997,-12.75307455
,1.83264698,-13.06497,-13.0222477
,1.83331365,-15.93982,-12.84218865
,1.83398033,-10.44038,-12.84463015
,1.834647,-11.52684,-13.11822865
,1.83531367,-16.42811,-13.29721965
,1.83598034,-12.29591,-13.14340665
,1.83664702,-13.33354,-13.35642565
,1.83731369,-12.1189,-13.53633215
,1.83798036,-14.96628,-13.60621965
,1.83864703,-13.07108,-13.58943415
,1.8393137,-8.825953,-13.74492565
,1.83998038,-14.38948,-13.997924
,1.84064705,-13.98053,-13.882564
,1.84131372,-9.283731,-13.9805285
,1.84198039,-14.5909,-14.26526595
,1.84264706,-12.66518,-14.16714895
,1.84331374,-12.74758,-14.26435045
,1.84398041,-11.31931,-14.44929245
,1.84464708,-14.597,-14.61729695
,1.84531375,-14.85946,-14.52741995
,1.84598042,-9.463789,-14.60112245
,1.8466471,-15.98865,-15.02533
,1.84731377,-15.91235,-14.8254335
,1.84798044,-15.10666,-14.8588515
,1.84864711,-13.35185,-14.9217195
,1.84931378,-16.55629,-14.9542215
,1.84998046,-16.93167,-14.900204
,1.85064713,-13.51665,-14.826349
,1.8513138,-14.63057,-15.00946
,1.85198047,-16.18091,-15.0396735
,1.85264714,-13.88592,-15.0555435
,1.85331382,-12.08228,-15.328837
,1.85398049,-15.93982,-15.534379
,1.85464716,-14.97848,-15.5394145
,1.85531383,-12.62856,-15.695517
,1.8559805,-14.60921,-16.075625
,1.85664718,-16.44642,-16.142766
,1.85731385,-14.6794,-16.1632135
,1.85798052,-12.79946,-16.284067
,1.85864719,-16.33351,-16.543627
,1.85931386,-17.94794,-16.424452
,1.85998054,-11.99072,-16.2814725
,1.86064721,-16.58071,-16.659139
,1.86131388,-16.36402,-16.5839105
,1.86198055,-14.00189,-16.637318
,1.86264722,-15.47594,-16.844844
,1.8633139,-15.45457,-16.9382305
,1.86398057,-17.17887,-17.0139165
,1.86464724,-15.23484,-16.934721
,1.86531391,-16.49831,-17.135533
,1.86598058,-19.35179,-17.1686455
,1.86664726,-16.19312,-17.0027775
,1.86731393,-16.04053,-17.2522665
,1.8679806,-18.10053,-17.3447375
,1.86864727,-20.23072,-17.280801
,1.86931394,-15.95203,-17.1269875
,1.86998062,-16.85537,-17.2861415
,1.87064729,-17.09647,-17.431257
,1.87131396,-17.99066,-17.3314615
,1.87198063,-13.95001,-17.477645
,1.8726473,-15.08835,-17.81106
,1.87331398,-19.54405,-17.9059725
,1.87398065,-15.07614,-17.830897
,1.87464732,-17.43217,-18.1585135
,1.87531399,-18.15241,-18.224586
,1.87598066,-17.34367,-18.180334
,1.87664734,-16.96829,-18.26487
,1.87731401,-15.59496,-18.4488965
,1.87798068,-19.25108,-18.544267
,1.87864735,-17.16056,-18.4189885
,1.87931402,-16.03443,-18.5934015
,1.8799807,-21.1829,-18.723105
,1.88064737,-17.88995,-18.47621
,1.88131404,-16.8218,-18.627124
,1.88198071,-17.15445,-18.7202055
,1.88264738,-19.13511,-18.7922295
,1.88331406,-19.75768,-18.646656
,1.88398073,-15.10056,-18.604388
,1.8846474,-20.91433,-18.988921
,1.88531407,-20.61831,-18.783074
,1.88598074,-16.9866,-18.793145
,1.88664742,-18.04254,-19.069948
,1.88731409,-21.62847,-19.089938
,1.88798076,-18.75362,-18.988464
,1.88864743,-17.26737,-19.020356
,1.8893141,-19.03439,-19.2272715
,1.88998078,-20.64882,-19.229866
,1.89064745,-17.50237,-19.139684
,1.89131412,-16.74551,-19.337749
,1.89198079,-20.64882,-19.4102305
,1.89264746,-18.6285,-19.3279835
,1.89331414,-16.245,-19.4080945
,1.89398081,-20.90823,-19.5883065
,1.89464748,-18.68343,-19.424422
,1.89531415,-18.59493,-19.454025
,1.89598082,-16.22364,-19.5440545
,1.8966475,-18.91232,-19.6960365
,1.89731417,-22.79122,-19.7068705
,1.89798084,-16.79739,-19.398939
,1.89864751,-20.81973,-19.644613
,1.89931418,-22.52266,-19.4581445
,1.89998086,-18.44234,-19.1622675
,1.90064753,-19.59899,-19.334239
,1.9013142,-19.39146,-19.2196415
,1.90198087,-21.40568,-19.2440565
,1.90264754,-19.08628,-19.1261025
,1.90331422,-18.84518,-19.202704
,1.90398089,-21.46367,-19.193396
,1.90464756,-18.19514,-18.976867
,1.90531423,-19.00388,-19.2597735
,1.9059809,-20.23072,-19.268929
,1.90664758,-19.84924,-19.1941585
,1.90731425,-17.63054,-19.249397
,1.90798092,-19.27549,-19.4639425
,1.90864759,-20.39552,-19.4700465
,1.90931426,-19.26328,-19.332103
,1.90998094,-19.129,-19.390241
,1.91064761,-16.63259,-19.488816
,1.91131428,-21.71087,-19.505296
,1.91198095,-17.09036,-19.389936
,1.91264762,-16.60512,-19.55672
,1.9133143,-21.88177,-19.5730475
,1.91398097,-17.30704,-19.342633
,1.91464764,-19.87976,-19.5863235
,1.91531431,-19.0466,-19.5431395
,1.91598098,-20.61831,-19.5049915
,1.91664766,-18.65902,-19.518877
,1.91731433,-17.13309,-19.6272175
,1.917981,-23.85327,-19.8162795
,1.91864767,-19.18699,-19.4367815
,1.91931434,-18.73531,-19.6531575
,1.91998102,-20.95401,-19.750359
,1.92064769,-21.92145,-19.5606865
,1.92131436,-19.39757,-19.488205
,1.92198103,-17.63665,-19.485916
,1.9226477,-20.42604,-19.649495
,1.92331438,-21.1005,-19.589068
,1.92398105,-16.96219,-19.538865
,1.92464772,-19.40367,-19.763481
,1.92531439,-20.42604,-19.65102
,1.92598106,-16.93167,-19.6310305
,1.92664774,-17.27348,-19.763481
,1.92731441,-22.18085,-19.831232
,1.92798108,-19.01608,-19.6914575
,1.92864775,-18.28364,-19.6128725
,1.92931443,-20.89602,-19.725028
,1.9299811,-20.82583,-19.5394755
,1.93064777,-20.91433,-19.3862725
,1.93131444,-16.26331,-19.381237
,1.93198111,-23.51451,-19.5286415
,1.93264779,-20.67934,-19.1784415
,1.93331446,-17.16056,-19.06476
,1.93398113,-20.47182,-19.2985315
,1.9346478,-19.35179,-19.2123165
,1.93531447,-20.90823,-19.203771
,1.93598115,-19.2175,-19.183476
,1.93664782,-20.09644,-19.281746
,1.93731449,-21.45451,-19.2381045
,1.93798116,-17.15445,-19.1164885
,1.93864783,-20.02625,-19.422742
,1.93931451,-19.58068,-19.217047
,1.93998118,-18.6285,-19.2231505
,1.94064785,-19.38536,-19.3215725
,1.94131452,-17.44438,-19.242377
,1.94198119,-20.52675,-19.2732005
,1.94264787,-17.18497,-19.0679635
,1.94331454,-17.76177,-19.334848
,1.94398121,-20.81362,-19.326303
,1.94464788,-19.2114,-19.13953
,1.94531455,-16.51051,-19.2377995
,1.94598123,-18.40571,-19.363078
,1.9466479,-21.83599,-19.3516335
,1.94731457,-18.74752,-19.107028
,1.94798124,-19.18088,-19.2091125
,1.94864791,-20.50233,-19.2892235
,1.94931459,-21.1829,-19.0963465
,1.94998126,-19.22361,-18.9765615
,1.95064793,-19.02219,-19.044923
,1.9513146,-23.27952,-18.9829705
,1.95198127,-15.91235,-18.7424845
,1.95264795,-19.70275,-19.0159305
,1.95331462,-20.59694,-18.985107
,1.95398129,-17.80145,-18.8180185
,1.95464796,-18.06085,-18.968322
,1.95531463,-16.42201,-19.0742215
,1.95598131,-22.52266,-19.24894
,1.95664798,-17.59087,-18.9735105
,1.95731465,-17.07816,-19.308451
,1.95798132,-21.17679,-19.469436
,1.95864799,-19.01608,-19.187903
,1.95931467,-18.17682,-19.3067725
,1.95998134,-16.94388,-19.346447
,1.96064801,-20.78921,-19.408094
,1.96131468,-20.7831,-19.181799
,1.96198135,-16.64479,-19.0292065
,1.96264803,-18.7872,-19.241158
,1.9633147,-20.59084,-19.109928
,1.96398137,-17.78314,-19.053774
,1.96464804,-18.4698,-19.221473
,1.96531471,-21.38127,-19.163335
,1.96598139,-19.08628,-18.999603
,1.96664806,-17.25517,-19.075899
,1.96731473,-20.80752,-19.3163845
,1.9679814,-20.17884,-19.2213195
,1.96864807,-19.91638,-19.212011
,1.96931475,-17.01407,-19.323251
,1.96998142,-24.28968,-19.46211
,1.97064809,-20.29786,-19.115725
,1.97131476,-15.54613,-19.1062645
,1.97198143,-21.39347,-19.4042775
,1.97264811,-18.97031,-19.183934
,1.97331478,-18.17682,-19.180424
,1.97398145,-16.26331,-19.2191825
,1.97464812,-17.73125,-19.417095
,1.97531479,-20.88382,-19.448224
,1.97598147,-16.1626,-19.3049395
,1.97664814,-19.46776,-19.574113
,1.97731481,-21.13712,-19.372233
,1.97798148,-17.30704,-19.257941
,1.97864815,-18.10663,-19.4555485
,1.97931483,-20.6122,-19.5028525
,1.9799815,-22.06488,-19.402599
,1.98064817,-18.90622,-19.258094
,1.98131484,-19.99267,-19.466688
,1.98198151,-22.14118,-19.364146
,1.98264819,-19.79125,-19.1119105
,1.98331486,-17.36198,-19.118167
,1.98398153,-20.10865,-19.2815935
,1.9846482,-21.50639,-19.205297
,1.98531487,-16.9866,-19.199651
,1.98598155,-18.90011,-19.4338805
,1.98664822,-18.95199,-19.5098715
,1.98731489,-20.22156,-19.522842
,1.98798156,-18.35383,-19.656971
,1.98864823,-18.01813,-19.8110895
,1.98931491,-21.54607,-19.8574775
,1.98998158,-15.43016,-19.797661
,1.99064825,-18.85128,-20.2188165
,1.99131492,-21.25919,-20.278175
,1.99198159,-19.05271,-20.0686655
,1.99264827,-18.60713,-20.2476565
,1.99331494,-19.17478,-20.357371
,1.99398161,-23.0781,-20.38438
,1.99464828,-17.94183,-20.1084925
,1.99531495,-17.09647,-20.2320925
,1.99598163,-19.91638,-20.471968
,1.9966483,-20.63051,-20.243537
,1.99731497,-18.58272,-20.2565075
,1.99798164,-21.39347,-20.405285
,1.99864831,-21.67119,-20.3466895
,1.99931499,-20.41993,-20.3422645
,1.99998166,-19.2114,-20.3543195
,2.00064833,-22.90414,-20.5400245
,2.001315,-21.4362,-20.3195285
,2.00198167,-18.94589,-20.297708
,2.00264835,-20.34974,-20.5783255
,2.00331502,-23.85327,-20.543687
,2.00398169,-20.03845,-20.394909
,2.00464836,-17.069,-20.4771565
,2.00531503,-22.63253,-20.771813
,2.00598171,-20.80142,-20.6318855
,2.00664838,-19.71496,-20.5778675
,2.00731505,-17.56035,-20.8069085
,2.00798172,-20.41383,-20.992766
,2.00864839,-21.89398,-20.850397
,2.00931507,-15.34776,-20.792259
,2.00998174,-20.88992,-21.2422545
,2.01064841,-21.55827,-21.1265895
,2.01131508,-20.22156,-21.082033
,2.01198175,-21.58269,-21.226691
,2.01264843,-20.66103,-21.1392555
,2.0133151,-22.9255,-21.168248
,2.01398177,-18.49422,-21.0423595
,2.01464844,-20.99979,-21.2839135
,2.01531511,-24.55824,-21.1786245
,2.01598179,-19.65697,-20.910062
,2.01664846,-20.87771,-21.1690115
,2.01731513,-21.6834,-21.029237
,2.0179818,-22.96213,-20.989868
,2.01864848,-19.83398,-20.9813225
,2.01931515,-19.72106,-21.285134
,2.01998182,-24.29578,-21.392254
,2.02064849,-21.2775,-21.1095005
,2.02131516,-17.56645,-21.290323
,2.02198184,-20.73122,-21.4453575
,2.02264851,-24.34767,-21.4046155
,2.02331518,-18.57662,-21.3071085
,2.02398185,-20.66714,-21.608021
,2.02464852,-23.11472,-21.6769925
,2.0253152,-19.83398,-21.4477985
,2.02598187,-21.24088,-21.587726
,2.02664854,-20.40773,-21.6194655
,2.02731521,-23.3253,-21.5082255
,2.02798188,-18.89401,-21.3171795
,2.02864856,-19.18699,-21.6010015
,2.02931523,-24.83596,-21.6451005
,2.0299819,-18.08222,-21.4380325
,2.03064857,-20.89602,-21.779229
,2.03131524,-22.79122,-21.8869595
,2.03198192,-25.91021,-21.825007
,2.03264859,-21.86346,-21.5833005
,2.03331526,-18.64071,-21.69805
,2.03398193,-24.89395,-22.043214
,2.0346486,-20.66714,-21.737266
,2.03531528,-19.91638,-21.9215975
,2.03598195,-22.39753,-22.1945855
,2.03664862,-24.59487,-22.1089815
,2.03731529,-22.04657,-22.0403145
,2.03798196,-18.53084,-22.157658
,2.03864864,-22.63253,-22.4484995
,2.03931531,-21.87567,-22.413861
,2.03998198,-18.18293,-22.4637585
,2.04064865,-19.50438,-22.889644
,2.04131532,-24.57045,-22.8684335
,2.041982,-20.06897,-22.7066855
,2.04264867,-20.6946,-22.966093
,2.04331534,-24.90615,-23.0744335
,2.04398201,-23.05063,-22.8565315
,2.04464868,-21.55217,-22.78817
,2.04531536,-21.07608,-22.9299285
,2.04598203,-24.15845,-22.93649
,2.0466487,-25.54399,-22.645954
,2.04731537,-18.77499,-22.4948875
,2.04798204,-24.35377,-22.7588725
,2.04864872,-25.37614,-22.5319675
,2.04931539,-20.68545,-22.3622845
,2.04998206,-23.22153,-22.6505315
,2.05064873,-24.39344,-22.6273375
,2.0513154,-24.34767,-22.555772
,2.05198208,-21.93976,-22.539902
,2.05264875,-22.87362,-22.768943
,2.05331542,-26.70064,-22.7108055
,2.05398209,-19.08017,-22.4839005
,2.05464876,-21.33549,-22.9386265
,2.05531544,-25.25712,-22.9876085
,2.05598211,-22.86141,-22.778862
,2.05664878,-20.54811,-22.8910175
,2.05731545,-21.6834,-23.1089195
,2.05798212,-24.38734,-23.1913195
,2.0586488,-21.20731,-22.996459
,2.05931547,-18.34773,-23.2303835
,2.05998214,-22.52266,-23.565629
,2.06064881,-24.05469,-23.4563725
,2.06131548,-19.81567,-23.3938095
,2.06198216,-21.98248,-23.705556
,2.06264883,-26.45039,-23.636279
,2.0633155,-22.75765,-23.4676645
,2.06398217,-22.96213,-23.5703595
,2.06464884,-24.03027,-23.673054
,2.06531552,-26.52058,-23.551896
,2.06598219,-21.71087,-23.3387245
,2.06664886,-22.16254,-23.5172575
,2.06731553,-28.17469,-23.590044
,2.0679822,-22.31513,-23.184758
,2.06864888,-21.08219,-23.3800765
,2.06931555,-25.10452,-23.5369415
,2.06998222,-24.90615,-23.416241
,2.07064889,-23.3314,-23.456068
,2.07131556,-20.49013,-23.5937065
,2.07198224,-25.8858,-23.9429905
,2.07264891,-25.05264,-23.6594735
,2.07331558,-20.33753,-23.697622
,2.07398225,-22.80343,-24.058656
,2.07464892,-26.0506,-23.968474
,2.0753156,-20.59694,-23.845179
,2.07598227,-23.0781,-24.013031
,2.07664894,-24.81155,-24.2001095
,2.07731561,-25.01602,-23.798486
,2.07798228,-21.60711,-23.718375
,2.07864896,-22.25715,-23.9431435
,2.07931563,-25.28153,-23.9284945
,2.0799823,-23.61827,-23.7978755
,2.08064897,-20.06897,-23.905301
,2.08131564,-26.2215,-24.1010775
,2.08198232,-24.21949,-23.8370925
,2.08264899,-22.69051,-23.8966035
,2.08331566,-25.70269,-24.0748315
,2.08398233,-26.08417,-24.055147
,2.084649,-27.47581,-23.915525
,2.08531568,-20.21546,-23.809626
,2.08598235,-25.81561,-24.147466
,2.08664902,-27.55821,-24.0070805
,2.08731569,-20.99979,-23.8512835
,2.08798236,-23.5847,-24.1111485
,2.08864904,-23.95398,-23.982208
,2.08931571,-26.81967,-23.9452805
,2.08998238,-16.77908,-23.818781
,2.09064905,-23.4138,-24.205145
,2.09131572,-26.10248,-24.058351
,2.0919824,-21.96417,-23.816797
,2.09264907,-22.66915,-24.0615555
,2.09331574,-25.76678,-23.9364295
,2.09398241,-23.9845,-23.5877555
,2.09464908,-20.9418,-23.6761065
,2.09531576,-25.40971,-23.803216
,2.09598243,-26.25507,-23.678243
,2.0966491,-25.309,-23.379162
,2.09731577,-23.29173,-23.2987455
,2.09798244,-25.35783,-23.28608
,2.09864912,-26.97226,-23.007141
,2.09931579,-23.0079,-22.8151795
,2.09998246,-24.44227,-22.8020565
,2.10064913,-26.19709,-22.5560775
,2.1013158,-21.00589,-22.2383795
,2.10198248,-23.21543,-22.335276
,2.10264915,-24.28968,-22.20542
,2.10331582,-24.50636,-21.922666
,2.10398249,-20.47792,-21.730705
,2.10464916,-21.2714,-21.770074
,2.10531584,-26.85934,-21.6144295
,2.10598251,-20.16663,-21.053194
,2.10664918,-18.7933,-21.1046175
,2.10731585,-25.75152,-21.0499895
,2.10798252,-23.48399,-20.4548785
,2.1086492,-22.91025,-20.176855
,2.10931587,-20.27345,-19.7459335
,2.10998254,-23.70067,-19.4694355
,2.11064921,-23.03842,-18.836329
,2.11131589,-19.77905,-18.4530165
,2.11198256,-23.13303,-18.249305
,2.11264923,-22.74544,-17.6715895
,2.1133159,-19.52269,-17.2244935
,2.11398257,-19.84313,-16.9106105
,2.11464925,-22.94382,-16.452528
,2.11531592,-20.61831,-15.8671825
,2.11598259,-18.6346,-15.3593545
,2.11664926,-20.66714,-15.0320435
,2.11731593,-21.2653,-14.385356
,2.11798261,-18.15851,-13.81618565
,2.11864928,-15.63463,-13.61247465
,2.11931595,-21.1951,-13.3095786
,2.11998262,-17.70074,-12.54905755
,2.12064929,-13.8493,-12.0450441
,2.12131597,-17.92352,-11.66844565
,2.12198264,-14.29182,-10.96697775
,2.12264931,-14.74349,-10.54216
,2.12331598,-11.03854,-10.07217505
,2.12398265,-15.37217,-9.74165985
,2.12464933,-15.70482,-8.95199358
,2.125316,-11.57872,-8.23145183
,2.12598267,-13.80352,-7.81990983
,2.12664934,-13.24503,-7.04550273
,2.12731601,-10.68148,-6.32877568
,2.12798269,-11.23691,-5.75807947
,2.12864936,-10.46175,-5.00457772
,2.12931603,-12.08838,-4.31714802
,2.1299827,-7.73339,-3.39289507
,2.13064937,-9.881893,-2.91268632
,2.13131605,-14.08429,-2.08319327
,2.13198272,-9.576709,-0.98574777
,2.13264939,-5.984679,-0.28565312
,2.13331606,-7.620471,0.38193923
,2.13398273,-6.317331,1.19022188
,2.13464941,-3.894162,1.92632833
,2.13531608,-5.795465,2.49732968
,2.13598275,-5.343791,3.21970283
,2.13664942,-4.428236,4.14700788
,2.13731609,0.4211554,4.90112018
,2.13798277,-1.293985,5.42268141
,2.13864944,-3.34788,6.14978516
,2.13931611,1.684622,7.04977616
,2.13998278,1.089511,7.59834656
,2.14064945,0.7324442,8.40006751
,2.14131613,3.833125,9.2431413
,2.1419828,3.286844,9.89654255
,2.14264947,6.396679,10.65889485
,2.14331614,1.870785,11.3922544
,2.14398281,6.707968,12.44102315
,2.14464949,7.86462,13.05780225
,2.14531616,4.425184,13.79665525
,2.14598283,7.367168,14.82192455
,2.1466495,8.545182,15.50553915
,2.14731617,8.404798,16.28437155
,2.14798285,7.525865,17.17505415
,2.14864952,8.651998,18.1606494
,2.14931619,13.20231,19.0987885
,2.14998286,10.65401,19.7035125
,2.15064953,10.85238,20.68453
,2.15131621,13.24809,21.5431685
,2.15198288,14.65194,22.2400585
,2.15264955,12.65603,23.073061
,2.15331622,17.12393,23.91644
,2.15398289,17.59392,24.5129245
,2.15464957,16.90115,25.137791
,2.15531624,18.53389,25.9311195
,2.15598291,21.06387,26.6827905
,2.15664958,22.84616,27.2469255
,2.15731625,19.04355,27.827082
,2.15798293,22.64168,28.626972
,2.1586496,24.93057,29.1717275
,2.15931627,21.03946,29.7230445
,2.15998294,24.12183,30.561693
,2.16064961,26.21845,31.263466
,2.16131629,27.23777,31.8448435
,2.16198296,27.41478,32.520676
,2.16264963,25.29679,33.1952875
,2.1633163,30.27436,33.9722885
,2.16398297,28.02515,34.337137
,2.16464965,27.18589,35.064851
,2.16531632,31.31199,35.7634195
,2.16598299,29.52361,36.2105155
,2.16664966,29.05362,36.897029
,2.16731633,30.09125,37.5237265
,2.16798301,32.76772,38.1119705
,2.16864968,33.56731,38.5644075
,2.16931635,32.34657,38.9782385
,2.16998302,34.44929,39.5852515
,2.17064969,35.04135,39.9253805
,2.17131637,33.53679,40.4284785
,2.17198304,35.95691,41.056397
,2.17264971,37.81243,41.43269
,2.17331638,38.15729,41.810509
,2.17398305,37.846,42.159641
,2.17464973,40.75442,42.629321
,2.1753164,40.90701,42.8485965
,2.17598307,40.83681,43.123263
,2.17664974,37.57133,43.5688335
,2.17731641,42.57943,44.016235
,2.17798309,41.15726,44.2155205
,2.17864976,40.25391,44.6098195
,2.17931643,43.25388,45.110018
,2.1799831,41.58757,45.2221735
,2.18064977,41.85613,45.63692
,2.18131645,41.81646,46.0036
,2.18198312,41.84393,46.4180415
,2.18264979,44.48683,46.61336
,2.18331646,41.25187,46.8120355
,2.18398313,45.10331,47.2782055
,2.18464981,46.09516,47.3424465
,2.18531648,43.48277,47.4416315
,2.18598315,45.36881,47.7974775
,2.18664982,45.13993,47.871638
,2.18731649,47.2396,48.1192955
,2.18798317,45.13993,48.1414215
,2.18864984,46.40034,48.4739205
,2.18931651,49.74822,48.5148155
,2.18998318,46.51936,48.326974
,2.19064985,46.56514,48.576463
,2.19131653,49.04324,48.6803785
,2.1919832,50.25788,48.6336855
,2.19264987,45.49699,48.5828725
,2.19331654,49.8825,48.2822655
,2.19398321,49.18973,48.2422865
,2.19464989,50.10529,48.1749935
,2.19531656,45.7503,48.2404555
,2.19598323,48.46034,48.295236
,2.1966499,50.57527,48.2122255
,2.19731657,46.38813,48.109531
,2.19798325,48.07886,48.393506
,2.19864992,50.59969,48.367718
,2.19931659,46.85202,48.1716365
,2.19998326,50.09308,48.196051
,2.20064994,47.68212,48.0962555
,2.20131661,51.78991,48.055971
,2.20198328,47.21824,47.728965
,2.20264995,45.99139,47.824335
,2.20331662,51.50914,47.8354745
,2.2039833,48.64345,47.454756
,2.20464997,48.10938,47.480544
,2.20531664,49.24162,47.375713
,2.20598331,39.48485,47.059083
,2.20664998,49.08292,47.405468
,2.20731666,47.84387,47.2966695
,2.20798333,51.41453,47.1996205
,2.20865,46.84591,46.7778545
,2.20931667,46.80013,46.763816
,2.20998334,48.52138,46.7726665
,2.21065002,52.06763,46.52333
,2.21131669,47.5631,46.162754
,2.21198336,46.67806,46.100496
,2.21265003,47.34031,46.002989
,2.2133167,48.09717,45.7373255
,2.21398338,46.87643,45.5380395
,2.21465005,45.24979,45.495466
,2.21531672,49.12564,45.358133
,2.21598339,46.21418,45.042877
,2.21665006,43.89477,44.9354515
,2.21731674,49.15921,44.8808235
,2.21798341,46.01276,44.4164845
,2.21865008,42.90902,44.2464965
,2.21931675,46.41255,44.201787
,2.21998342,46.90695,43.826409
,2.2206501,45.90289,43.435314
,2.22131677,42.97921,43.076874
,2.22198344,46.56514,42.997526
,2.22265011,46.97714,42.4877145
,2.22331678,43.53465,42.081666
,2.22398346,44.85611,41.961118
,2.22465013,46.31794,41.566666
,2.2253168,44.72792,41.2376765
,2.22598347,42.02704,41.0142815
,2.22665014,44.11145,40.8311705
